"","oktmo","year","region","municipality","settlement","latitude_dd","longitude_dd","assets","assets_depreciation","assets_exhausted","assets_new","birth","build_flat","catering","catering_growth","collective_foreign","collective_people","collective_russian","comp_electr","comp_manufact","comp_mining","construction","crimes","criminals","death","doctors","doctors_per10","domesticserv","hospital_beds","hospital_beds_per10","hospitals","industry","invest_budg","invest_fed","invest_reg","investment","job_regist","job_regist_unempl","job_seeker","job_seeker_unempl","living_space","migration","n_companies","new_hospital_beds","new_housing","new_polycl_visits","new_preschool_places","new_school_places","nurses","nurses_per10","pens","pension","polycl_visits","polycl_visits_per10","polyclinic","pop_1_6","pop_old","pop_work","pop_young","population","preschool","preschool_child","preschool_coverage","preschool_places","preschool_waiting","pupils","retail","retail_growth","rni","schools","servises","volume_electr","volume_manufact","volume_mining","volume_water","wage","workers","region_oktmo","t8013004","t8313004","t8016002","t8009001","t8109002","t8109001","t8008007","t8008008","t8008025","t8006003","t8112013","t8006007","t8014002","t8010001","t8015001","t8015002","t8013002_301","t8013002_1","t8013002_212","t8013002_220","t8013002_221","t8013002_229","t8013002_234","t8013002_239","t8013002_285","t8013002_434","t8013002_231","t8123015_12","t8123017_12","t8013001_1","t8013001_89","t8013001_34","t8013001_36","t8013001_27","t8011011_0","t8011010_0","t8112027_11","t8123007_0","t8423007_101","t8045002_21","t8045002_26","t8045002_27","t8006005_9","t8045002_0","t8042018_kfs14_okved0","t8942018_kfs14_okved2101","t8042018_kfs199_okved0","t8942018_kfs199_okved2101","model","share_profitable_firms","share_profitable_mun_firms","avg_wage","treatment","first.treat","index"
"1685","4701000",1997,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,8.5,NA,179.2,NA,NA,NA,NA,NA,NA,NA,978.2,26637,12262,12.6,5701,65.1,459.7,12.1,138.4,48,11262,9.7,5.4,NA,2753,7552,6765,NA,NA,19.3,NA,20201,0,284.8,350,330,1240,9144,104.5,203.8,NA,24.6,281.6,96,NA,NA,NA,NA,875.1,243,30.3,NA,35.4,NA,125.4,NA,NA,-4.1,146,3311,NA,NA,NA,NA,1238,396.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","4701000",1998,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,8.7,NA,206.5,NA,NA,NA,NA,NA,NA,NA,2400.5,25170,10948,12.8,6100,69.5,564.6,11.6,132.7,45,13028,21,13.6,NA,1734,7555,6522,NA,NA,18.5,NA,22078,0,205.2,0,0,0,9766,111.3,207.3,NA,23.6,269.1,91,NA,NA,NA,NA,877.6,230,28.4,NA,32.1,NA,125.6,10799.2,NA,-4.1,148,3898,NA,NA,NA,NA,1386,375.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","4701000",1999,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,8.3,NA,371.2,NA,NA,NA,NA,NA,NA,NA,2563.2,28677,12677,13.8,6282,71.8,598.5,11.7,133.4,45,25746,15,7.8,NA,3081,5896,5090,NA,NA,19.2,NA,23777,0,206.6,590,0,1176,10407,118.9,210.1,NA,25,285.3,91,NA,NA,NA,NA,875.3,227,28.2,NA,28,NA,123.1,17980.8,NA,-5.5,152,4938.4,NA,NA,NA,NA,1978,373.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","4701000",2000,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,8.6,NA,526.1,NA,NA,NA,NA,NA,NA,NA,4132.2,26329,12219,14.1,6152,70.3,911.3,11.3,129.1,42,37933,16.6,10.6,NA,6071,4423,3805,NA,NA,19.3,NA,25311,0,206.1,0,0,391,10098,115.3,213.2,NA,24.2,276.5,89,NA,NA,NA,NA,875.7,220,28.5,NA,26.1,NA,118.6,23917.7,NA,-5.5,152,7349.4,NA,NA,NA,NA,2748,396.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","4701000",2001,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,9.5,NA,653.4,NA,NA,NA,NA,NA,NA,NA,4751.2,25828,11787,13.7,6179,70.6,1263.7,11.4,129.9,42,35603,36.3,5.5,NA,8921,4591,3983,NA,NA,19.5,NA,25566,0,178.1,1050,0,0,10112,115.5,215.6,NA,25.6,292.7,92,NA,NA,NA,NA,875.2,217,28.6,NA,25.2,NA,114.5,31417.6,NA,-4.2,153,10506.2,NA,NA,NA,NA,3916,355.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","4701000",2002,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,10.7,3576,1731.6,NA,NA,NA,NA,NA,NA,NA,3863,22362,9724,14,6248,71.3,1436.4,10.9,124.2,42,42293.1,22.9,6.6,NA,7180.1,5630,4949,NA,NA,19.6,NA,27665,0,242.3,624,0,0,10325,117.8,219.1,1569,30.2,345,102,NA,NA,NA,NA,909.3,208,27.9,NA,24.6,NA,109.4,38228.3,NA,-3.3,157,14121.3,NA,NA,NA,NA,5471,341.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","4701000",2003,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,10.9,4208,2220.3,NA,NA,NA,NA,NA,NA,NA,5545.9,24507,9650,13.7,6277,68.8,1778.1,11.2,122.2,41,42237.1,11.7,6.7,NA,9168.2,5681,4985,NA,NA,19,NA,29758,0,294.5,0,0,0,10350,113.4,221,1873,28.5,312.3,102,44.7,157.5,607.9,147.4,912.8,205,28.4,NA,24.2,NA,103.1,45777.2,NA,-2.8,157,19224.4,NA,NA,NA,NA,6727,344.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","4701000",2004,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,10.9,6078,2829.2,110.3,NA,NA,NA,NA,NA,NA,4457.3,29016,9518,12.8,6410,69.9,2020.7,11.4,123.9,35,NA,10.5,3.5,NA,12214.8,7526,6421,NA,NA,19.3,NA,32429,96,425.8,0,0,0,10479,114.3,224.8,2160,29.2,318.6,130,47.3,159.2,614.5,143.5,917.2,204,29.6,63.6,24.2,NA,96.9,55973.4,113.2,-1.9,155,23683.6,NA,NA,NA,NA,8092,356.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","4701000",2005,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,10.9,8477,3486.4,105.9,NA,NA,NA,94,328,6,7798.4,37365,10250,13.3,6718,72.9,2323.5,10.9,118.3,38,NA,12.9,6.9,NA,19306.7,4941,3817,NA,NA,19.7,NA,36379,0,531,100,0,320,10836,117.6,226.5,2690,29.7,321.8,156,50,161.3,619.3,140.3,920.9,203,31.2,63.1,24.4,NA,91.3,69381.6,114,-2.4,154,28294.3,22103.2,78562.7,94.1,NA,10091,347.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","4701000",2006,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,11.1,10502,4169.5,105.9,NA,NA,NA,89,373,8,9489,44677,11276,11.9,6771,73,2542.4,10.9,118,37,NA,13.1,7,NA,22759.3,NA,NA,4505,3717,20.1,NA,36699,30,656.1,125,0,0,10975,118.3,227.5,3285,30.4,327.8,153,53.1,164.3,624.5,138.4,927.9,204,32.6,62,25.3,NA,86.2,84716.9,120.7,-0.8,153,33744.6,20582,102142.7,138.1,NA,13384,300.6,4,NA,NA,6118,738926,NA,NA,666.3,394,NA,801.9,NA,NA,25270,658047,153,86198,NA,14423908,1302768,91487,172982,4095622,2950446,NA,NA,NA,4001736,NA,NA,14547265,7734608,6229556,6229556,756379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.729109229120299
"1695","4701000",2007,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,NA,NA,NA,NA,11.4,12135,4870,106.1,NA,NA,NA,99,412,11,15577.8,41273,10581,11.7,7194,76.8,3068.9,11,117.5,39,NA,16.5,8.2,NA,31465.7,NA,NA,3259,2886,20.6,NA,39894,150,769,0,0,NA,11759,125.5,228.6,3891,31.7,338.4,175,56.4,168.3,629.6,138.5,937.1,215,33.1,58.9,25.8,NA,82.7,113585.6,126.8,-0.3,143,37987.5,17166.2,121935.5,192.3,NA,16746,304.4,4,NA,NA,1086,2746064.2,NA,NA,623.7,430.4,8300,801.9,NA,1053.6,25770,768985,142,82617,NA,18705009,1267000,117746,905821,5784810,3326601,NA,NA,NA,5003863,NA,NA,19840330,15096258,8898146,8738343,1295135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.679927287781175
"1696","4701000",2008,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,361162.824,32.3,6.7,NA,12.7,10993,988.2,96.5,NA,NA,NA,99,489,19,17780.8,38238,9637,11.4,7286,76.8,NA,10.7,112.3,40,NA,21.1,10.5,NA,45606.5,NA,NA,5288,3940,20.7,NA,44767,416,691.1,100,90,1000,11844,124.9,230.6,4849,32.2,339.9,164,59.2,171.9,635,140.9,948.5,218,33.5,56.8,26.3,NA,80.9,25239.6,113.6,1.3,138,NA,22228.5,126070.7,442.4,NA,21270,293.8,4,NA,0.6,814,2570253.8,2586744,41145277,587400,409000,NA,801.9,NA,1053.6,26333,691091,137,80836,592486,22946387,1607102,161962,661255,7125343,3871943,NA,NA,260137,6748801,2943,30955.9,21226738,15715520,9179188,9179188,1255539,14614,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.608473875030505
"1697","4701000",2009,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,413907.252,36.5,8,NA,13.4,7242,898.8,82.7,NA,NA,NA,103,488,19,15247.2,36051,9107,10.8,8357,86.8,NA,12,124.5,39,NA,22.7,11.3,NA,35175.9,NA,NA,7365,6598,21.3,NA,46020,0,472.9,0,380,0,12518,130,235.4,6595,31.7,329.3,146,62.3,176.9,640.3,145.3,963.2,220,34,55,27.2,NA,82.3,34168.9,89.6,2.6,138,NA,26587.9,99442.6,269,NA,23025,287,4,NA,626,745,2294645.22,1687185,33636092,1140500,830200,563400,801.9,NA,1053.6,27155,472858,137,82340,598221,22377214,1865748,166150,574032,6008865,4490628,NA,NA,319630,6373321,2930,32530.3,20690511,14428704,9014803,9014803,1370410,12854,423,NA,NA,NA,19176614,2530766,505475,9.4,NA,81.48,NA,70.88,NA,"Избираемый мэр",70.88,81.48,NA,0,2015,0.565592177830173
"1698","4701000",2010,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,453386,40.2,8.7,39188,13.5,9669,990.9,108.3,NA,NA,NA,111,440,19,17130.9,28843,8502,11,8731,89.1,NA,11.9,122,39,NA,18.1,9,NA,49253.9,NA,NA,6130,5498,21.7,13550,47163,167,624.9,100,0,0,12572,128.3,238.9,8145,32.3,329.7,144,59.7,187.7,647.2,144,979.6,220,34.7,NA,27.4,44557,NA,35175.2,96.4,2.5,NA,NA,28636.8,150180.7,11335.2,NA,25159,283.3,4,NA,858580,735,2188411.36,NA,49253945,570700,428000,NA,808.4,NA,1053.6,27379,791056,123,81396,820669,22261706,1627034,159252,614444,4811307,4566111,NA,NA,193766,7251302,2913,32616.5,22029709,745303,8269641,8269641,1276389,12787,868,NA,25158.9,NA,21172298,2834361,464092,NA,NA,79.17,NA,NA,NA,"Избираемый мэр",NA,79.17,25158.9,0,2015,0.519760969220798
"1699","4701000",2011,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,547336.3,42.3,9.7,63929.2,13.2,10640,1071.4,105.3,NA,NA,NA,116,473,27,19345.1,24296,7934,10.8,8739,87.6,NA,11.4,114.4,42,NA,26.7,12.4,11.3,62401.5,NA,NA,5149,4622,21.8,16227,46021,250,688.9,1110,260,1000,13186,132.1,243,8886.8,34.3,344.1,151,63,192.3,657,148.7,998.1,219,36,NA,34.3,48867,NA,51011.1,120.9,2.4,NA,NA,34372.4,178504.8,15605.2,NA,28768.5,284.4,4,NA,958,732,2985710.89,3065037,62401539,574220,431000,350,808.4,988818,1053.6,34321,688880,122,86550,954954,27632177,1660755,94271,814389,7721270,5081604,602874,NA,301973,8650294,2843,36285.7,26500094,18979434,10976262,11022974,1232219,11322,565,979554,28768.5,NA,22443276,3134672,524426,1053.6,NA,83.33,NA,76.71,NA,"Избираемый мэр",76.71,83.33,28768.5,0,2015,0.491508646853832
"1700","4701000",2012,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,647463.4,41.7,11.2,80637.7,14.1,11710,1464.3,106.5,NA,NA,NA,112,501,28,22617.9,23352,7732,10.8,8211,80.7,NA,11.4,111.6,38,NA,29,13.6,13.5,68911,NA,NA,3641,3081,22,15805,47513,0,703.6,0,717,0,13330,131,247.2,9845.6,33.8,331.8,159,66.6,196.9,665.2,155.1,1017.2,220,36.6,NA,34.1,56938,NA,76470.2,127.1,3.3,NA,NA,39769.4,205027.4,17237.8,NA,32503.1,295.4,4,NA,980,1088,3542016.69,NA,NA,630600,445700,1600,808.4,1007654,1092,34121,703633,136,90278,987144,29516215,1856375,85477,3521601,4888365,5240569,646337,2845749,474581,9784928,2858,38098.2,28520161,19563726,16243825,16282817,1432922,8126,471,998082,32503.1,NA,25292898,3904556,542268,1088.2,NA,45.45,NA,79.29,NA,"Избираемый мэр",79.29,45.45,32503.1,0,2015,0.467086794081761
"1701","4701000",2013,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,704153.9,42.4,12.4,65290.3,14.2,11980,1845.5,116.8,NA,NA,NA,112,497,28,29058.4,24977,7644,10.4,8556,82.5,NA,11.3,109.1,39,NA,28.3,12,12.8,69322.1,NA,NA,3615,2300,22.2,15462,50734,194,708.3,306,1428,1000,13858,133.7,251.7,10803.6,35.3,340.8,172,71.7,201.8,672,162.8,1036.6,222,39.8,NA,39.4,49509,NA,93648.7,101,3.8,NA,NA,44148.2,215188,NA,NA,35874.5,303.7,4,NA,1001,925,4399033.8,5379285,69322149,596800,434100,1900,830.4,1026908,1173,39426,708322,144,91784,NA,30516529,1858944,95768,4132291,4110255,5553357,718692,3449568,496621,11858758,2799,41022.2,29091897,18794188,15458457,15576231,1919242,7320,425,1017226,35874.5,NA,27574921,4601826,617211,1169,NA,31.82,NA,77.76,NA,"Избираемый мэр",77.76,31.82,35874.5,0,2015,0.434970776734912
"1702","4701000",2014,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,753636.4,41.1,13.8,83740.3,14.7,10912,2081.3,109.6,NA,NA,NA,104,522,32,25730.9,23279,7962,10.3,8690,82.5,NA,12.9,122.6,36,NA,22.5,11.1,9.6,72174.1,NA,NA,3432,2478,22.6,12121,52773,0,614.4,15,825,0,14047,133.4,257.5,11724.5,35.7,339,181,76.7,207.2,674.9,171.1,1053.2,229,43.6,NA,43,NA,NA,98805.2,99.2,4.4,NA,NA,46783.9,262088.2,10345.5,NA,38367.7,301.7,4,NA,1024,965,3284888.59,2568149,72174050,632300,442200,500,830.4,1044907,1173,42963,614378,147,96514,NA,28803550,2002940,75988,3628744,3118180,5391407,784490,2963683,416568,12670372,2735,42769.8,27794719,16888748,13097075,13114454,1832442,7257,556,1036589,38367.7,NA,26291733,1675456,419136,1169,NA,57.89,NA,74.07,NA,"Избираемый мэр",74.07,57.89,38367.7,0,2015,0.393994316307184
"1703","4701000",2015,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,830925.7,42,14.8,90404.3,15.4,13206,2610.8,114.6,35886,235353,199467,104,500,34,30055.9,25182,8025,10.3,8076,75.6,NA,12.8,120.1,36,NA,27.6,14,10.4,66115,NA,NA,5306,4174,23.3,9269,54926,0,707.8,650,1425,1000,14237,133.3,264.3,13017.8,35.3,330.5,166,81.3,212.8,674.1,181,1067.9,233,48.6,NA,51.1,NA,NA,93731.2,80.4,5.1,NA,NA,45350.1,300869.6,NA,NA,39671.9,293.1,4,NA,985,720,4369798.59,4539645,66115001,631200,440200,300,833.8,1060543,1174.9,51065,707816,140,106882,NA,26300515,1968032,67523,3539779,3671574,1619439,707384,2843991,409502,13344119,2654,43102.8,24945751,17604971,11276909,11388776,1477310,7237,449,1053225,39671.9,NA,22156032,2086855,401876,1169,NA,45,NA,73.79,NA,"Назначаемый мэр",73.79,45,39671.9,1,2015,0.350052578960082
"1704","4701000",2016,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,1043822.3,41.2,13.8,88003.9,15.1,18529,3704,119.7,23614,378667,355053,NA,NA,NA,25050,24410,8336,10.2,7928,73.2,NA,10.7,99.2,38,NA,20.7,13.1,6.4,64435.7,NA,NA,4590,3793,23.7,10719,53907,0,922.3,0,810,0,13397,123.6,270.1,13355.5,35.5,327.6,182,86.2,218.4,674.8,190.6,1083.8,240,52,NA,52.5,NA,NA,103519.1,106.8,4.9,NA,NA,46097.9,286930.4,9060.7,3848.7,41715.3,284.9,4,NA,946,761,3209628.11,1832182,64435671,633100,441500,600,856.1,1075828,1174.9,52459,922350.86,138,105181,NA,27578056,3108250,71658,3668179,3123450,1728136,683199,3045567,461059,13571169,2571,43182.7,26121962,16000312,12294631,12448341,1556608,9680,289,1067861,41715.3,NA,29075073,2130045,410078,1174.9,NA,55,NA,76.04,NA,"Назначаемый мэр",76.04,55,41715.3,1,2015,0.331623069427975
"1705","4701000",2017,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,1172034.1,41.8,14,132156.7,12.8,13421,4047.9,120.2,31167,391147,359980,NA,NA,NA,28569.9,21440,7738,10.1,8335,76.4,NA,10.7,98.2,40,NA,32.4,23.9,7.4,83217.7,4016,2666,4016,2666,24.1,4841,52198,0,676.9,0,0,1280,13473,123.4,272.5,14316,36.2,331.4,202,90,223.8,670.7,197.1,1091.6,240,53.8,NA,54,NA,NA,114713.9,111.8,2.7,NA,NA,46618.8,290052.4,12351.3,4564.3,44384.3,276.3,4,NA,941,791,629192,1885522,83217717,625130,446770,4049,1056,1087714,1174.9,53997,676907,135,111133,NA,28879394,3326283,73104,3983150,2548341,1863549,829770,3369110,729815,14469226,NA,NA,28438759,18235281,14644196,14637530,1411730,9718,362,1083794,NA,44384.3,29494219,2045012,423980,1174.9,NA,NA,56,NA,75,"Назначаемый мэр",75,56,44384.3,1,2015,0.322063474299328
"1706","4701000",2018,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,1305489.3,42.3,14.1,171920.9,12.2,13858,4653.3,113.3,38008,406237,368229,NA,NA,NA,26146.9,NA,NA,10.4,8540,77.9,NA,10.6,96.7,41,NA,37.6,22,13.8,84728.7,2791,2195,NA,NA,24.6,2478,51362,0,741.5,400,520,0,13754,125.5,288.1,15096.1,35.2,321.5,202,90.9,228.4,665.9,201.7,1096.1,NA,54.4,NA,53.7,NA,NA,129954.1,113.8,1.8,NA,NA,53888,332927.7,20172.5,6020.9,50562,278.3,4,NA,1046,NA,510085,3589929,84728703,630510,450000,1030,1136.6,1093860,1182.4,53708,741513,NA,NA,NA,34286234,2399477,83542,6021375,5546502,2135107,927875,5012351,1367924,14891089,NA,NA,34657125,24151726,20081943,20091193,1063253,9950,321,1091634,NA,50562,NA,NA,NA,1192.8,NA,NA,67,NA,76,"Назначаемый мэр",76,67,50562,1,2015,0.312172164092816
"1707","4701000",2019,"Красноярский край","Красноярск","Красноярск",56.0105555555556,92.8525,1544687.7,43.2,14,192395.1,11,16336,4700.8,95,49989,478112,428123,NA,NA,NA,22432.6,NA,NA,10.2,8657,79.1,NA,10.5,96.4,41,NA,20.7,14.1,5.7,100502.5,3053,2501,NA,NA,25.3,-2431,45676,429,894.6,0,1950,3840,13673,124.9,290.5,15937,35.7,326,206,89.7,220.2,670.5,203.8,1094.5,NA,55,NA,54.6,NA,NA,142323.7,104.8,0.8,NA,NA,51629.4,375971.4,23674.1,6452.5,54634.5,278.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","4703000",2000,"Красноярский край","Ачинск","Ачинск",56.2694444444444,90.4952777777778,NA,NA,NA,NA,9,NA,76.7,NA,NA,NA,NA,NA,NA,NA,116.2,2967,1438,16.4,499,36.4,5.4,1.6,114.5,10,5581.5,5.4,0,NA,355.6,994,884,NA,NA,18.7,NA,1023,0,12,0,0,0,1668,121.7,30,NA,4.7,345.7,16,NA,NA,NA,NA,121.8,27,3.4,NA,3.4,NA,16.7,1301.5,NA,-7.4,26,164.5,NA,NA,NA,NA,3280,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","4703000",2001,"Красноярский край","Ачинск","Ачинск",56.2694444444444,90.4952777777778,NA,NA,NA,NA,9.9,NA,73.8,NA,NA,NA,NA,NA,NA,NA,383.7,2850,1575,16.5,498,36.7,6,1.6,115.3,10,6841.1,1.8,0.2,NA,900.8,1272,1247,NA,NA,18.9,NA,1148,0,17.2,0,0,0,1707,125.9,30.1,NA,4.8,354.7,19,NA,NA,NA,NA,120.8,27,3.5,NA,3.4,NA,16.1,1676.8,NA,-6.6,26,258.3,NA,NA,NA,NA,4388,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","4703000",2002,"Красноярский край","Ачинск","Ачинск",56.2694444444444,90.4952777777778,NA,NA,NA,NA,10.2,317,91.4,NA,NA,NA,NA,NA,NA,NA,455.1,2479,1303,17.7,481,35.9,17.2,1.5,111.7,10,8318.5,3.8,0,NA,739.3,1477,1439,NA,NA,19.4,NA,1200,0,23.7,0,0,0,1714,128.1,30.4,1476,5.2,390.9,19,NA,NA,NA,NA,120.1,27,3.6,NA,3.4,NA,15.3,1960.4,NA,-7.5,27,348.6,NA,NA,NA,NA,5498,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","4703000",2003,"Красноярский край","Ачинск","Ачинск",56.2694444444444,90.4952777777778,NA,NA,NA,NA,10,126,133.7,NA,NA,NA,NA,NA,NA,NA,693.9,3097,1492,17.7,452,34.1,11.5,1.5,110.7,10,7363.9,3.7,0,NA,454.3,1251,1205,NA,NA,19.7,NA,1290,0,14.9,0,0,0,1678,126.6,30.4,1732,5.2,401.5,19,6.6,20.7,74.9,21.2,118.1,27,3.6,NA,3.5,NA,14.5,2417.8,NA,-7.7,27,561.5,NA,NA,NA,NA,6358,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","4703000",2004,"Красноярский край","Ачинск","Ачинск",56.2694444444444,90.4952777777778,NA,NA,NA,NA,10.8,208,159.7,103.5,NA,NA,NA,NA,NA,NA,723.3,3081,1425,16.6,456,34.9,11.2,1.5,111.5,10,NA,0.9,0,NA,385.9,1251,1219,NA,NA,20,NA,1390,0,10.4,0,0,0,1687,129,34.9,2014,5.3,402.2,20,6.7,20.7,74.5,20.3,116.8,28,3.7,56.8,3.7,NA,13.7,2851,109.2,-5.8,27,681.8,NA,NA,NA,NA,7626,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
